gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,product,purchase
M,24,married,basic,1,unemployed,0,2,0,no,0,tenant,5,stocks,yes
M,39,married,highsch,2,full_time,2,11,47813,yes,47898,owner,12,stocks,no
F,29,single,highsch,0,self_employ,6,9,38250,no,0,tenant,10,stocks,yes
F,48,divorced,highsch,1,part_time,4,16,28688,no,0,owner_morg,5,bonds,yes
M,38,divorced,univ,2,full_time,3,8,79688,no,0,owner,7,bonds,yes
M,71,widowed,highsch,1,unemployed,0,39,0,no,0,owner,10,stocks,no
F,63,widowed,basic,0,self_employ,16,30,44625,no,0,owner,1,bonds,yes
M,51,divorced,basic,0,full_time,9,9,37188,no,0,owner_morg,8,derivatives,no
F,48,married,postgrad,0,full_time,1,7,127500,no,0,tenant,9,stocks,no
F,70,divorced,highsch,1,self_employ,25,27,66938,no,0,tenant,2,stocks,no
M,43,widowed,univ,2,unemployed,0,6,0,no,0,owner_morg,6,derivatives,yes
M,27,married,postgrad,2,self_employ,5,6,102000,yes,56409,owner,8,derivatives,yes
F,32,divorced,highsch,0,part_time,0,8,28688,no,0,owner_morg,3,stocks,no
F,26,widowed,basic,1,part_time,1,6,12750,no,0,owner,8,stocks,yes
M,36,single,univ,0,full_time,2,8,79688,no,0,owner_morg,9,bonds,no
F,29,married,univ,0,full_time,4,6,53125,yes,38943,owner,7,bonds,yes
F,29,married,univ,1,self_employ,0,6,63750,no,0,owner_morg,6,derivatives,yes
M,42,single,highsch,0,full_time,10,14,47813,no,0,tenant,9,bonds,no
M,37,single,univ,0,unemployed,0,11,0,no,0,tenant,14,bonds,no
M,48,widowed,highsch,0,full_time,14,22,47813,no,0,tenant,9,derivatives,yes
M,39,single,postgrad,0,full_time,9,13,127500,no,0,owner_morg,3,derivatives,yes
F,36,widowed,highsch,3,full_time,1,13,47813,no,0,tenant,15,derivatives,yes
M,39,divorced,univ,0,part_time,10,15,47813,no,0,owner_morg,10,stocks,no
F,28,single,basic,0,full_time,3,2,21250,no,0,owner_morg,2,stocks,yes
F,50,single,basic,0,unemployed,0,14,0,no,0,tenant,13,bonds,yes
M,37,married,postgrad,0,self_employ,9,9,153000,yes,149492,owner_morg,12,bonds,no
F,37,divorced,univ,1,full_time,10,10,79688,no,0,tenant,7,stocks,no
M,32,divorced,univ,0,self_employ,0,3,95625,no,0,tenant,4,stocks,no
F,33,married,basic,3,self_employ,0,5,38250,yes,52444,owner,11,stocks,no
F,26,married,basic,0,full_time,1,2,21250,yes,35631,tenant,6,stocks,no
F,54,divorced,postgrad,0,full_time,17,22,148750,no,0,owner,3,bonds,no
F,33,married,highsch,2,unemployed,0,0,0,yes,52579,owner,8,derivatives,yes
M,28,single,highsch,0,full_time,0,5,31875,no,0,owner,7,stocks,yes
F,25,widowed,univ,2,unemployed,0,1,0,no,0,owner,3,bonds,yes
M,22,married,highsch,0,self_employ,1,2,38250,yes,43695,tenant,4,bonds,no
F,51,married,univ,1,unemployed,0,14,0,no,0,tenant,7,derivatives,yes
M,40,married,postgrad,1,unemployed,0,18,0,yes,8469,owner_morg,11,bonds,yes
M,53,married,univ,2,unemployed,0,10,0,yes,54980,owner_morg,12,bonds,yes
F,37,married,univ,0,full_time,2,6,79688,yes,53099,owner_morg,13,stocks,no
F,29,married,highsch,1,full_time,5,4,31875,yes,46530,owner,2,derivatives,yes
M,37,married,univ,1,self_employ,6,5,95625,yes,48925,owner,8,derivatives,yes
F,42,single,postgrad,0,full_time,0,2,127500,no,0,owner_morg,7,bonds,yes
F,72,widowed,highsch,0,unemployed,0,42,0,no,0,tenant,13,derivatives,yes
M,26,married,basic,2,part_time,1,5,12750,yes,37370,tenant,10,derivatives,yes
M,43,married,univ,0,part_time,4,15,47813,yes,52518,owner_morg,3,stocks,no
M,23,single,univ,0,unemployed,0,2,0,no,0,owner_morg,4,stocks,yes
M,46,divorced,postgrad,1,full_time,13,15,127500,no,0,owner_morg,2,stocks,no
M,24,married,univ,1,unemployed,0,3,0,yes,29522,owner_morg,5,stocks,yes
M,26,divorced,highsch,1,full_time,4,3,31875,no,0,tenant,3,stocks,no
F,35,married,univ,2,self_employ,9,11,95625,yes,68202,owner,12,bonds,yes
F,35,single,univ,0,full_time,5,8,79688,no,0,tenant,12,bonds,yes
F,24,married,univ,0,self_employ,1,3,63750,yes,57268,owner,4,bonds,yes
F,34,single,highsch,0,self_employ,1,12,57375,no,0,owner,7,derivatives,no
F,20,widowed,highsch,1,full_time,0,2,31875,no,0,tenant,3,stocks,yes
M,21,single,basic,0,part_time,1,2,12750,no,0,w_parents,5,stocks,yes
F,59,widowed,highsch,1,unemployed,0,3,0,no,0,tenant,11,stocks,no
F,56,divorced,univ,2,part_time,9,8,55781,no,0,tenant,11,stocks,no
F,38,married,highsch,1,full_time,5,13,47813,no,0,tenant,2,bonds,yes
F,24,married,univ,0,full_time,2,2,53125,yes,40207,owner,4,bonds,yes
F,35,married,basic,1,unemployed,0,2,0,yes,36930,tenant,3,stocks,no
M,34,single,highsch,0,unemployed,0,4,0,no,0,owner_morg,1,stocks,no
M,66,single,postgrad,0,self_employ,15,29,178500,no,0,owner,3,bonds,no
M,31,divorced,highsch,2,unemployed,0,10,0,no,0,tenant,1,stocks,no
F,34,divorced,highsch,0,unemployed,0,8,0,no,0,owner_morg,6,bonds,yes
M,24,married,highsch,0,unemployed,0,2,0,yes,10634,owner_morg,7,stocks,yes
M,29,divorced,postgrad,3,full_time,2,8,85000,no,0,owner_morg,7,derivatives,yes
M,20,single,highsch,0,part_time,0,1,19125,no,0,w_parents,8,stocks,yes
F,53,married,basic,0,part_time,9,26,22313,no,0,owner,4,bonds,yes
M,28,single,highsch,0,unemployed,0,0,0,no,0,tenant,1,derivatives,yes
M,26,widowed,highsch,0,self_employ,2,3,38250,no,0,owner_morg,7,derivatives,yes
F,58,widowed,highsch,2,full_time,8,27,55781,no,0,owner,10,stocks,no
F,21,single,highsch,0,full_time,1,2,31875,no,0,tenant,5,derivatives,no
M,39,married,highsch,1,unemployed,0,0,0,no,0,owner,1,bonds,yes
M,27,single,univ,0,part_time,0,0,31875,no,0,owner_morg,10,stocks,yes
M,62,widowed,basic,3,full_time,18,29,37188,no,0,tenant,8,bonds,yes
F,48,single,highsch,0,self_employ,13,16,57375,no,0,tenant,14,bonds,no
F,22,divorced,univ,1,self_employ,0,2,63750,no,0,owner_morg,5,bonds,yes
F,30,married,basic,2,self_employ,1,2,38250,yes,39545,tenant,9,derivatives,no
M,29,divorced,highsch,0,full_time,1,8,31875,no,0,tenant,5,derivatives,yes
M,25,single,highsch,0,full_time,2,2,31875,no,0,tenant,1,bonds,no
M,21,single,highsch,0,full_time,1,2,31875,no,0,owner_morg,4,derivatives,yes
F,42,divorced,basic,1,self_employ,5,4,38250,no,0,tenant,4,stocks,no
F,31,married,highsch,3,full_time,3,4,47813,yes,57239,owner,15,stocks,no
M,40,divorced,basic,3,self_employ,3,5,38250,no,0,tenant,4,stocks,no
M,24,divorced,basic,1,full_time,2,2,21250,no,0,owner_morg,3,bonds,yes
M,42,divorced,postgrad,0,full_time,3,3,127500,no,0,tenant,13,bonds,no
F,35,single,univ,0,full_time,4,6,79688,no,0,tenant,9,bonds,yes
M,35,married,highsch,2,part_time,9,8,28688,no,0,tenant,6,bonds,yes
F,20,single,basic,0,full_time,1,2,21250,no,0,w_parents,3,derivatives,no
F,39,married,univ,0,part_time,8,14,47813,yes,56653,owner_morg,1,derivatives,no
M,32,married,highsch,2,unemployed,0,11,0,yes,49543,owner_morg,7,bonds,yes
F,41,married,highsch,2,unemployed,0,1,0,yes,387,owner,14,derivatives,yes
M,54,married,univ,3,full_time,2,27,92969,yes,54667,owner_morg,5,derivatives,yes
F,23,single,univ,0,full_time,3,4,53125,no,0,tenant,5,derivatives,no
F,26,single,highsch,0,full_time,0,6,31875,no,0,tenant,7,stocks,yes
F,76,married,univ,0,unemployed,0,6,0,yes,54997,owner,12,stocks,no
F,43,married,basic,3,unemployed,0,13,0,yes,3134,owner_morg,4,derivatives,yes
M,26,single,highsch,0,part_time,3,2,19125,no,0,tenant,3,bonds,no
F,48,married,univ,0,self_employ,6,22,95625,yes,71261,tenant,7,derivatives,no
M,30,divorced,postgrad,2,full_time,0,9,127500,no,0,owner,7,bonds,yes
F,25,widowed,univ,3,full_time,2,6,53125,no,0,owner_morg,9,bonds,yes
F,27,divorced,postgrad,1,full_time,3,4,85000,no,0,tenant,7,stocks,yes
M,43,divorced,highsch,3,full_time,3,7,47813,no,0,tenant,15,derivatives,no
M,48,single,univ,0,full_time,2,17,79688,no,0,tenant,7,derivatives,yes
F,29,divorced,basic,3,full_time,5,9,21250,no,0,owner,9,stocks,yes
F,45,divorced,highsch,1,unemployed,0,0,0,no,0,tenant,1,bonds,yes
M,67,single,basic,0,self_employ,14,21,44625,no,0,owner_morg,8,derivatives,yes
F,45,single,univ,0,part_time,14,18,47813,no,0,tenant,5,derivatives,no
M,37,single,univ,0,full_time,1,12,79688,no,0,owner_morg,5,bonds,no
F,24,single,univ,0,full_time,0,2,53125,no,0,tenant,3,bonds,yes
M,38,single,basic,0,full_time,4,14,31875,no,0,tenant,14,stocks,no
F,23,single,univ,0,full_time,3,2,53125,no,0,tenant,8,stocks,yes
F,37,married,highsch,2,unemployed,0,5,0,yes,36051,tenant,6,bonds,yes
F,34,divorced,highsch,0,unemployed,0,2,0,no,0,tenant,14,derivatives,no
F,25,single,highsch,0,part_time,4,6,19125,no,0,tenant,5,derivatives,no
F,29,single,highsch,0,self_employ,3,8,38250,no,0,tenant,7,bonds,yes
F,44,single,basic,0,full_time,4,6,31875,no,0,tenant,1,derivatives,no
M,49,single,highsch,0,full_time,1,10,47813,no,0,owner,4,stocks,no
M,28,married,highsch,0,part_time,0,8,19125,yes,48743,tenant,3,bonds,no
M,20,divorced,basic,1,full_time,0,1,21250,no,0,owner,5,stocks,yes
M,21,married,highsch,0,part_time,1,2,19125,no,0,tenant,7,bonds,no
M,27,widowed,postgrad,2,full_time,3,4,85000,no,0,tenant,5,derivatives,yes
M,26,widowed,highsch,2,self_employ,2,5,38250,no,0,tenant,7,stocks,yes
F,40,married,univ,0,self_employ,5,16,95625,yes,77827,tenant,1,stocks,no
M,32,widowed,basic,0,part_time,6,6,19125,no,0,owner_morg,14,stocks,no
F,54,divorced,highsch,1,full_time,11,10,55781,no,0,tenant,15,derivatives,no
M,26,single,univ,0,self_employ,0,2,63750,no,0,tenant,8,derivatives,no
M,54,married,highsch,3,unemployed,0,17,0,no,0,tenant,8,bonds,yes
F,56,widowed,highsch,1,self_employ,14,24,66938,no,0,tenant,4,derivatives,yes
M,64,widowed,basic,3,unemployed,0,13,0,no,0,tenant,2,stocks,no
M,29,single,highsch,0,self_employ,0,8,38250,no,0,tenant,9,derivatives,yes
M,27,single,highsch,0,self_employ,0,3,38250,no,0,tenant,6,stocks,yes
M,35,divorced,highsch,1,full_time,1,8,47813,no,0,tenant,11,stocks,no
M,27,single,highsch,0,part_time,2,2,19125,no,0,owner,6,stocks,yes
M,50,divorced,basic,1,self_employ,13,11,44625,no,0,owner,15,stocks,no
F,50,married,basic,2,part_time,13,14,22313,yes,57219,tenant,10,stocks,no
F,39,widowed,highsch,0,self_employ,8,16,57375,no,0,owner,4,stocks,no
M,35,divorced,highsch,0,unemployed,0,5,0,no,0,tenant,10,bonds,no
F,24,single,basic,0,unemployed,0,5,0,no,0,tenant,4,stocks,yes
F,51,divorced,highsch,0,full_time,2,6,55781,no,0,tenant,10,derivatives,no
M,38,single,basic,0,part_time,4,15,19125,no,0,owner,12,bonds,no
M,28,divorced,highsch,2,full_time,2,2,31875,no,0,tenant,7,stocks,yes
M,21,single,basic,0,self_employ,2,2,25500,no,0,w_parents,5,derivatives,yes
F,20,single,highsch,0,unemployed,0,1,0,no,0,w_parents,8,derivatives,no
M,48,single,univ,0,unemployed,0,1,0,no,0,owner_morg,5,bonds,no
M,32,divorced,postgrad,2,full_time,0,9,127500,no,0,tenant,5,stocks,no
M,37,divorced,univ,1,self_employ,6,6,95625,no,0,tenant,14,bonds,yes
M,23,married,univ,1,self_employ,2,4,63750,yes,31220,owner_morg,4,bonds,yes
M,22,single,highsch,0,part_time,2,3,19125,no,0,tenant,3,derivatives,yes
M,28,married,highsch,0,self_employ,4,6,38250,yes,42417,tenant,1,bonds,no
M,47,married,univ,2,full_time,13,15,79688,yes,57581,tenant,10,stocks,no
M,32,married,postgrad,3,unemployed,0,8,0,no,0,owner_morg,8,derivatives,yes
F,31,divorced,basic,1,unemployed,0,10,0,no,0,tenant,11,derivatives,no
M,55,divorced,univ,0,part_time,4,15,55781,no,0,owner_morg,6,bonds,no
F,23,married,univ,0,part_time,3,2,31875,yes,45827,owner,7,derivatives,no
M,65,single,highsch,0,unemployed,0,22,0,no,0,owner_morg,11,stocks,no
M,24,married,basic,1,unemployed,0,1,0,yes,36877,owner,8,derivatives,yes
M,47,divorced,highsch,1,full_time,6,6,47813,no,0,tenant,5,stocks,no
M,22,married,highsch,0,part_time,0,3,19125,no,0,owner_morg,4,derivatives,yes
M,26,divorced,highsch,2,unemployed,0,4,0,no,0,tenant,2,bonds,yes
M,28,single,univ,0,self_employ,0,5,63750,no,0,owner_morg,8,bonds,no
F,40,married,univ,0,unemployed,0,6,0,yes,442,tenant,8,bonds,no
M,54,widowed,highsch,1,full_time,0,14,55781,no,0,tenant,2,stocks,no
F,37,single,postgrad,0,full_time,3,8,127500,no,0,owner_morg,13,derivatives,no
M,59,divorced,basic,0,self_employ,17,28,44625,no,0,tenant,2,bonds,no
M,21,single,basic,0,unemployed,0,2,0,no,0,w_parents,4,stocks,yes
M,55,married,highsch,0,part_time,13,30,33469,yes,43184,tenant,10,stocks,no
F,30,single,postgrad,0,full_time,0,0,127500,no,0,owner_morg,6,bonds,yes
M,26,married,univ,1,full_time,4,6,53125,yes,51307,tenant,5,stocks,yes
M,61,widowed,highsch,2,full_time,19,24,55781,no,0,tenant,14,stocks,no
F,44,single,univ,0,full_time,0,20,79688,no,0,tenant,1,stocks,no
F,41,divorced,postgrad,1,full_time,3,11,127500,no,0,tenant,10,stocks,no
M,34,single,highsch,0,full_time,1,6,47813,no,0,owner_morg,1,bonds,no
F,45,single,univ,0,full_time,11,13,79688,no,0,owner_morg,6,stocks,no
M,38,divorced,highsch,0,full_time,8,9,47813,no,0,owner,10,bonds,no
F,43,divorced,highsch,2,self_employ,2,20,57375,no,0,tenant,10,derivatives,no
F,28,divorced,highsch,2,full_time,1,3,31875,no,0,owner,8,stocks,yes
F,75,married,highsch,0,self_employ,5,27,66938,yes,66884,tenant,4,derivatives,no
F,39,single,univ,0,full_time,9,14,79688,no,0,tenant,8,bonds,yes
F,57,single,univ,0,part_time,12,19,55781,no,0,tenant,10,stocks,no
M,21,single,highsch,0,part_time,0,0,19125,no,0,w_parents,4,bonds,no
F,54,widowed,univ,2,part_time,9,20,55781,no,0,owner_morg,12,bonds,yes
F,24,divorced,basic,1,self_employ,3,2,25500,no,0,tenant,3,derivatives,no
M,43,single,highsch,0,full_time,10,19,47813,no,0,tenant,11,bonds,no
F,26,divorced,highsch,1,full_time,3,2,31875,no,0,tenant,3,derivatives,no
F,78,divorced,highsch,2,retired,13,46,22313,no,0,owner,3,bonds,yes
F,23,single,highsch,0,unemployed,0,3,0,no,0,owner_morg,8,stocks,yes
M,55,single,postgrad,0,full_time,14,28,148750,no,0,tenant,2,stocks,no
M,26,single,basic,0,full_time,1,5,21250,no,0,owner,8,derivatives,yes
F,56,single,highsch,0,part_time,12,29,33469,no,0,tenant,1,stocks,no
F,32,divorced,basic,2,unemployed,0,6,0,no,0,owner,9,bonds,yes
F,39,divorced,highsch,1,self_employ,4,7,57375,no,0,tenant,11,bonds,yes
F,34,single,basic,0,part_time,7,11,19125,no,0,owner,10,stocks,no
F,26,married,univ,0,part_time,4,6,31875,yes,43746,tenant,1,bonds,yes
M,22,married,basic,0,self_employ,1,2,25500,yes,45024,owner,7,derivatives,yes
F,53,married,highsch,2,full_time,14,25,55781,yes,52003,owner_morg,5,stocks,no
M,55,married,highsch,0,full_time,8,18,55781,yes,53245,owner_morg,9,bonds,no
F,26,married,basic,0,unemployed,0,3,0,no,0,owner,5,stocks,no
F,74,widowed,univ,0,unemployed,0,38,0,no,0,tenant,15,stocks,no
F,58,divorced,highsch,0,unemployed,0,22,0,no,0,tenant,15,bonds,yes
M,23,single,basic,0,full_time,3,3,21250,no,0,owner_morg,3,derivatives,yes
M,34,married,postgrad,2,self_employ,2,11,153000,yes,143490,owner_morg,12,derivatives,yes
M,39,widowed,univ,2,full_time,1,10,79688,no,0,owner,15,derivatives,no
F,22,single,univ,0,unemployed,0,1,0,no,0,tenant,7,derivatives,no
M,24,married,highsch,1,full_time,2,5,31875,yes,56211,owner,4,stocks,no
F,39,divorced,highsch,3,self_employ,9,13,57375,no,0,owner,3,stocks,no
F,81,divorced,postgrad,1,unemployed,0,8,0,no,0,owner_morg,7,stocks,no
F,35,divorced,univ,1,full_time,4,10,79688,no,0,tenant,5,derivatives,no
F,42,single,postgrad,0,full_time,6,9,127500,no,0,owner,2,stocks,no
M,33,widowed,univ,1,unemployed,0,2,0,no,0,tenant,1,bonds,yes
M,34,divorced,basic,2,full_time,3,8,31875,no,0,tenant,5,derivatives,yes
M,24,divorced,univ,0,full_time,1,3,53125,no,0,owner,8,derivatives,yes
M,30,divorced,highsch,3,unemployed,0,5,0,no,0,tenant,10,derivatives,yes
F,45,widowed,univ,3,full_time,9,12,79688,no,0,owner_morg,1,derivatives,yes
F,69,single,highsch,0,retired,21,41,22313,no,0,tenant,5,stocks,no
M,28,divorced,postgrad,0,full_time,0,8,85000,no,0,owner_morg,7,derivatives,yes
M,56,widowed,univ,0,part_time,8,8,55781,no,0,tenant,15,stocks,no
F,47,married,univ,0,part_time,1,11,47813,yes,58724,owner_morg,5,bonds,yes
M,42,married,univ,0,full_time,0,3,79688,yes,27485,owner,3,stocks,no
M,40,divorced,highsch,0,unemployed,0,12,0,no,0,tenant,5,bonds,no
F,37,single,highsch,0,unemployed,0,2,0,no,0,owner_morg,2,stocks,no
F,26,married,univ,1,self_employ,4,3,63750,yes,44315,tenant,1,bonds,yes
M,26,married,highsch,2,self_employ,1,2,38250,yes,56649,owner_morg,4,bonds,no
M,63,married,highsch,2,part_time,0,2,33469,yes,36741,tenant,4,derivatives,yes
F,59,single,postgrad,0,full_time,0,18,148750,no,0,tenant,6,stocks,no
F,49,single,highsch,0,unemployed,0,10,0,no,0,owner,2,derivatives,no
M,28,divorced,univ,2,self_employ,3,7,63750,no,0,owner_morg,10,bonds,yes
M,38,divorced,highsch,1,self_employ,9,10,57375,no,0,owner_morg,3,stocks,no
M,40,divorced,basic,3,full_time,4,10,31875,no,0,tenant,8,derivatives,no
F,21,single,highsch,0,unemployed,0,1,0,no,0,w_parents,3,derivatives,no
M,35,single,postgrad,0,full_time,7,9,127500,no,0,owner_morg,7,stocks,no
F,33,married,highsch,3,self_employ,7,11,57375,yes,36046,owner,14,stocks,no
M,27,married,univ,3,unemployed,0,6,0,yes,7925,owner_morg,6,stocks,yes
F,27,married,basic,2,full_time,4,3,21250,yes,33742,owner_morg,8,derivatives,yes
M,27,married,univ,3,unemployed,0,6,0,no,0,tenant,5,bonds,yes
F,22,single,univ,0,part_time,2,2,31875,no,0,owner,3,derivatives,no
M,39,single,postgrad,0,full_time,2,14,127500,no,0,owner,1,derivatives,yes
F,26,single,univ,0,full_time,1,1,53125,no,0,owner,6,bonds,yes
M,55,married,highsch,0,part_time,2,22,33469,no,0,tenant,10,stocks,no
F,41,single,univ,0,part_time,6,18,47813,no,0,tenant,5,derivatives,no
M,40,married,highsch,0,unemployed,0,1,0,yes,4689,tenant,2,bonds,no
F,57,married,highsch,0,full_time,3,25,55781,yes,39228,owner_morg,12,stocks,no
F,53,divorced,univ,2,full_time,3,14,92969,no,0,owner,7,derivatives,no
M,29,single,univ,0,full_time,2,9,53125,no,0,owner,9,derivatives,yes
M,70,single,highsch,0,self_employ,10,37,66938,no,0,tenant,11,bonds,no
F,21,widowed,highsch,0,full_time,1,2,31875,no,0,owner_morg,8,stocks,yes
M,24,married,highsch,1,self_employ,0,1,38250,yes,54593,tenant,4,bonds,yes
M,33,married,highsch,1,self_employ,5,11,57375,yes,48748,tenant,10,stocks,no
M,23,divorced,highsch,0,full_time,1,3,31875,no,0,owner,4,derivatives,yes
F,31,widowed,postgrad,0,full_time,3,3,127500,no,0,owner_morg,4,bonds,yes
M,70,widowed,univ,2,unemployed,0,1,0,no,0,owner,6,bonds,yes
F,57,divorced,univ,0,self_employ,15,15,111563,no,0,owner,6,bonds,yes
M,27,divorced,univ,2,unemployed,0,1,0,no,0,owner_morg,6,derivatives,yes
M,67,married,highsch,1,unemployed,0,30,0,yes,38465,owner_morg,6,derivatives,yes
M,21,single,basic,0,part_time,2,2,12750,no,0,w_parents,7,stocks,yes
M,43,single,univ,0,full_time,5,8,79688,no,0,owner,6,derivatives,yes
F,53,single,basic,0,part_time,1,13,22313,no,0,tenant,8,derivatives,no
F,34,married,postgrad,1,self_employ,5,5,153000,no,0,owner,11,stocks,no
M,24,single,basic,0,full_time,0,2,21250,no,0,owner,6,stocks,yes
M,42,widowed,basic,2,part_time,7,14,19125,no,0,owner,3,stocks,no
M,47,married,univ,0,full_time,14,19,79688,yes,45949,owner_morg,1,stocks,no
F,30,single,highsch,0,part_time,3,4,28688,no,0,tenant,14,derivatives,no
M,26,single,univ,0,unemployed,0,6,0,no,0,owner_morg,3,stocks,yes
F,54,divorced,highsch,2,full_time,18,26,55781,no,0,tenant,5,derivatives,no
F,25,divorced,highsch,2,unemployed,0,1,0,no,0,tenant,8,bonds,yes
F,46,single,highsch,0,part_time,2,17,28688,no,0,owner_morg,14,bonds,yes
F,65,divorced,univ,3,full_time,10,18,92969,no,0,tenant,11,derivatives,no
M,33,married,highsch,0,full_time,5,10,47813,yes,57165,tenant,4,stocks,no
M,38,married,basic,1,unemployed,0,10,0,yes,34587,owner_morg,15,bonds,yes
F,34,single,univ,0,unemployed,0,11,0,no,0,tenant,7,bonds,yes
F,24,widowed,univ,1,unemployed,0,2,0,no,0,tenant,7,bonds,yes
F,23,single,basic,0,self_employ,1,2,25500,no,0,tenant,6,bonds,yes
F,21,divorced,highsch,0,full_time,2,2,31875,no,0,tenant,5,stocks,yes
M,46,divorced,highsch,2,self_employ,12,18,57375,no,0,owner_morg,3,derivatives,yes
F,63,widowed,univ,3,part_time,8,36,55781,no,0,owner_morg,15,stocks,no
F,45,married,highsch,3,part_time,1,16,28688,no,0,tenant,2,stocks,no
M,58,widowed,basic,2,unemployed,0,18,0,no,0,owner_morg,15,derivatives,yes
F,33,widowed,highsch,0,unemployed,0,10,0,no,0,tenant,6,stocks,no
F,30,married,highsch,0,full_time,5,10,47813,yes,51475,owner,12,bonds,yes
M,43,divorced,univ,0,unemployed,0,18,0,no,0,owner_morg,4,bonds,no
M,32,single,highsch,0,full_time,6,10,47813,no,0,owner,2,stocks,no
M,37,single,highsch,0,full_time,5,14,47813,no,0,tenant,1,bonds,no
M,26,single,basic,0,self_employ,1,4,25500,no,0,owner_morg,2,bonds,no
F,20,divorced,basic,0,full_time,1,2,21250,no,0,tenant,8,stocks,yes
M,52,married,highsch,0,part_time,13,26,33469,yes,47947,owner_morg,15,derivatives,yes
M,51,divorced,highsch,1,self_employ,2,25,66938,no,0,tenant,13,stocks,no
F,40,divorced,univ,1,full_time,9,14,79688,no,0,owner_morg,3,bonds,yes
M,36,married,highsch,1,unemployed,0,10,0,yes,42362,owner,10,stocks,no
F,40,single,univ,0,unemployed,0,1,0,no,0,tenant,12,stocks,no
M,30,divorced,univ,1,self_employ,0,0,95625,no,0,tenant,4,stocks,no
F,23,single,highsch,0,full_time,3,2,31875,no,0,owner_morg,5,derivatives,no
M,59,single,highsch,0,self_employ,1,20,66938,no,0,tenant,3,derivatives,yes
F,47,single,postgrad,0,full_time,0,7,127500,no,0,owner_morg,2,stocks,no
F,26,single,highsch,0,full_time,1,6,31875,no,0,owner_morg,9,bonds,yes
M,30,married,highsch,0,part_time,0,1,28688,yes,43932,owner,13,derivatives,yes
M,30,married,univ,0,unemployed,0,0,0,yes,42079,owner_morg,4,stocks,no
F,29,single,postgrad,0,full_time,3,2,85000,no,0,owner,1,bonds,yes
F,42,married,highsch,1,full_time,7,13,47813,yes,59557,owner,3,derivatives,no
F,32,single,postgrad,0,full_time,0,4,127500,no,0,owner_morg,2,bonds,yes
M,20,single,highsch,0,full_time,1,1,31875,no,0,tenant,6,derivatives,yes
F,50,married,univ,0,full_time,7,20,92969,yes,79740,tenant,2,derivatives,no
M,44,divorced,postgrad,2,full_time,8,10,127500,no,0,owner_morg,14,stocks,no
F,58,widowed,highsch,0,self_employ,14,27,66938,no,0,tenant,9,bonds,yes
F,41,married,highsch,3,self_employ,0,13,57375,yes,49680,owner,10,bonds,yes
F,33,married,highsch,2,self_employ,2,4,57375,yes,48922,owner,12,derivatives,yes
